Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:00.000,0,87.832,80.16
11:00:00.100,100,88.026,80.072
11:00:00.200,200,87.936,80.033
11:00:00.300,300,87.939,80.164
11:00:00.400,400,87.958,80.002
11:00:00.500,500,88.041,79.947
11:00:00.600,600,88.009,79.969
11:00:00.700,700,87.928,79.899
11:00:00.800,800,87.779,79.842
11:00:00.900,900,87.996,79.919
11:00:01.000,1000,87.965,80.009
11:00:01.100,1100,87.93,79.934
11:00:01.200,1200,88.115,80.075
11:00:01.300,1300,88.004,79.962
11:00:01.400,1400,87.964,79.868
11:00:01.500,1500,88.128,80.089
11:00:01.600,1600,88.016,80.011
11:00:01.700,1700,88.07,79.817
11:00:01.800,1800,87.738,80.001
11:00:01.900,1900,87.832,79.892
11:00:02.000,2000,87.899,80.033
11:00:02.100,2100,88.117,79.949
11:00:02.200,2200,87.795,80.029
11:00:02.300,2300,88.001,79.844
11:00:02.400,2400,87.845,80.168
11:00:02.500,2500,87.941,79.979
11:00:02.600,2600,87.889,79.939
11:00:02.700,2700,88.034,80.035
11:00:02.800,2800,87.895,79.923
11:00:02.900,2900,88.101,80.06
11:00:03.000,3000,87.884,80.102
11:00:03.100,3100,87.99,79.974
11:00:03.200,3200,87.969,79.989
11:00:03.300,3300,88.065,80.025
11:00:03.400,3400,88.134,79.898
11:00:03.500,3500,87.938,79.947
11:00:03.600,3600,88.003,79.961
11:00:03.700,3700,87.958,79.999
11:00:03.800,3800,88.238,80.072
11:00:03.900,3900,87.98,80.037
11:00:04.000,4000,87.801,80.083
11:00:04.100,4100,87.981,79.971
11:00:04.200,4200,87.767,80.109
11:00:04.300,4300,87.91,80.056
11:00:04.400,4400,87.826,79.86
11:00:04.500,4500,88.041,79.936
11:00:04.600,4600,87.915,79.919
11:00:04.700,4700,88.006,80.045
11:00:04.800,4800,88.007,80.059
11:00:04.900,4900,87.941,80.153
11:00:05.000,5000,88.066,80.09
11:00:05.100,5100,88.188,79.998
11:00:05.200,5200,87.99,80.003
11:00:05.300,5300,87.85,79.963
11:00:05.400,5400,87.871,79.903
11:00:05.500,5500,87.893,80.043
11:00:05.600,5600,87.972,79.943
11:00:05.700,5700,87.868,80.077
11:00:05.800,5800,87.892,80.029
11:00:05.900,5900,88.167,80.145
11:00:06.000,6000,87.948,80.139
11:00:06.100,6100,87.83,79.998
11:00:06.200,6200,87.966,79.9
11:00:06.300,6300,88.188,79.938
11:00:06.400,6400,87.944,79.885
11:00:06.500,6500,88.016,80.033
11:00:06.600,6600,88.049,79.946
11:00:06.700,6700,87.893,80.033
11:00:06.800,6800,87.916,80.171
11:00:06.900,6900,87.964,79.96
11:00:07.000,7000,88.043,79.983
11:00:07.100,7100,88.006,79.961
11:00:07.200,7200,88.173,79.981
11:00:07.300,7300,87.906,79.963
11:00:07.400,7400,88.058,79.962
11:00:07.500,7500,87.949,79.969
11:00:07.600,7600,88.027,80.028
11:00:07.700,7700,88.002,80.004
11:00:07.800,7800,87.967,80.043
11:00:07.900,7900,87.876,80.072
11:00:08.000,8000,87.995,75.387
11:00:08.100,8100,87.897,72.848
11:00:08.200,8200,87.967,71.182
11:00:08.300,8300,87.886,70.067
11:00:08.400,8400,88.01,69.353
11:00:08.500,8500,87.961,68.47
11:00:08.600,8600,87.905,67.843
11:00:08.700,8700,87.869,67.247
11:00:08.800,8800,88.111,66.726
11:00:08.900,8900,87.977,66.213
11:00:09.000,9000,87.98,65.552
11:00:09.100,9100,88.031,65.204
11:00:09.200,9200,87.958,64.742
11:00:09.300,9300,88.042,64.147
11:00:09.400,9400,88.081,63.686
11:00:09.500,9500,87.792,63.391
11:00:09.600,9600,88.144,62.704
11:00:09.700,9700,87.94,62.387
11:00:09.800,9800,87.868,61.822
11:00:09.900,9900,87.922,61.353
11:00:10.000,10000,88.137,61.152
11:00:10.100,10100,87.795,60.7
11:00:10.200,10200,88.124,60.246
11:00:10.300,10300,88.025,59.814
11:00:10.400,10400,87.997,59.376
11:00:10.500,10500,87.989,58.971
11:00:10.600,10600,87.864,58.701
11:00:10.700,10700,88.004,58.211
11:00:10.800,10800,87.88,57.988
11:00:10.900,10900,87.862,57.577
11:00:11.000,11000,87.949,57.102
11:00:11.100,11100,87.952,56.866
11:00:11.200,11200,87.937,56.434
11:00:11.300,11300,87.831,56.197
11:00:11.400,11400,87.922,55.977
11:00:11.500,11500,87.996,55.551
11:00:11.600,11600,88.217,55.246
11:00:11.700,11700,88.062,54.829
11:00:11.800,11800,88.009,54.844
11:00:11.900,11900,88.077,54.276
11:00:12.000,12000,87.801,53.94
11:00:12.100,12100,88.164,53.623
11:00:12.200,12200,88.047,53.518
11:00:12.300,12300,88.162,53.305
11:00:12.400,12400,88.141,52.978
11:00:12.500,12500,88.149,52.956
11:00:12.600,12600,87.93,52.631
11:00:12.700,12700,88.004,52.294
11:00:12.800,12800,87.998,51.907
11:00:12.900,12900,87.945,51.657
11:00:13.000,13000,87.894,51.597
11:00:13.100,13100,88.005,51.474
11:00:13.200,13200,87.957,51.155
11:00:13.300,13300,88.08,50.812
11:00:13.400,13400,87.91,50.795
11:00:13.500,13500,87.821,50.302
