Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:00.000,0,60.04,54.873
11:00:00.100,100,60.026,55.288
11:00:00.200,200,60.147,55.132
11:00:00.300,300,59.836,54.955
11:00:00.400,400,60.167,55.205
11:00:00.500,500,59.754,55.046
11:00:00.600,600,60.427,55.123
11:00:00.700,700,60.194,55.309
11:00:00.800,800,59.79,55.062
11:00:00.900,900,60.138,55.205
11:00:01.000,1000,60.316,55.229
11:00:01.100,1100,60.003,55.081
11:00:01.200,1200,60.134,55.169
11:00:01.300,1300,60.18,55.303
11:00:01.400,1400,59.913,55.219
11:00:01.500,1500,60.393,55.271
11:00:01.600,1600,60.391,55.119
11:00:01.700,1700,60.143,54.864
11:00:01.800,1800,60.302,55.258
11:00:01.900,1900,60.402,55.298
11:00:02.000,2000,60.112,55.164
11:00:02.100,2100,59.945,55.277
11:00:02.200,2200,60.125,55.172
11:00:02.300,2300,60.252,55.185
11:00:02.400,2400,60.436,54.875
11:00:02.500,2500,60.223,54.858
11:00:02.600,2600,60.124,55.207
11:00:02.700,2700,59.993,55.277
11:00:02.800,2800,60.259,55.095
11:00:02.900,2900,60.287,55.236
11:00:03.000,3000,60.213,55.257
11:00:03.100,3100,59.979,55.614
11:00:03.200,3200,60.591,55.564
11:00:03.300,3300,60.465,55.147
11:00:03.400,3400,60.44,55.34
11:00:03.500,3500,60.263,55.225
11:00:03.600,3600,60.273,55.356
11:00:03.700,3700,60.483,55.021
11:00:03.800,3800,60.526,55.188
11:00:03.900,3900,60.261,55.284
11:00:04.000,4000,60.062,55.343
11:00:04.100,4100,60.32,55.284
11:00:04.200,4200,60.387,55.326
11:00:04.300,4300,60.393,55.293
11:00:04.400,4400,60.2,55.44
11:00:04.500,4500,60.395,55.281
11:00:04.600,4600,60.32,55.596
11:00:04.700,4700,60.419,55.388
11:00:04.800,4800,60.718,55.404
11:00:04.900,4900,60.366,55.524
11:00:05.000,5000,60.043,55.642
11:00:05.100,5100,60.305,55.155
11:00:05.200,5200,60.237,55.363
11:00:05.300,5300,60.394,55.298
11:00:05.400,5400,60.268,55.272
11:00:05.500,5500,60.333,55.523
11:00:05.600,5600,60.436,55.547
11:00:05.700,5700,60.388,55.375
11:00:05.800,5800,60.404,55.413
11:00:05.900,5900,60.492,55.239
11:00:06.000,6000,60.25,55.128
11:00:06.100,6100,60.55,55.681
11:00:06.200,6200,60.238,55.473
11:00:06.300,6300,60.132,55.379
11:00:06.400,6400,60.373,55.263
11:00:06.500,6500,60.435,55.22
11:00:06.600,6600,60.357,55.659
11:00:06.700,6700,60.563,55.144
11:00:06.800,6800,60.207,55.653
11:00:06.900,6900,60.418,54.961
11:00:07.000,7000,60.37,54.733
11:00:07.100,7100,60.101,55.383
11:00:07.200,7200,60.381,55.166
11:00:07.300,7300,60.191,55.338
11:00:07.400,7400,60.438,55.231
11:00:07.500,7500,60.331,55.143
11:00:07.600,7600,60.297,55.207
11:00:07.700,7700,60.525,55.435
11:00:07.800,7800,60.41,55.435
11:00:07.900,7900,60.328,55.272
11:00:08.000,8000,60.483,55.208
11:00:08.100,8100,60.1,55.225
11:00:08.200,8200,60.333,55.315
11:00:08.300,8300,60.262,55.102
11:00:08.400,8400,60.114,55.078
11:00:08.500,8500,60.275,55.375
11:00:08.600,8600,60.333,55.27
11:00:08.700,8700,60.066,55.254
11:00:08.800,8800,60.329,55.25
11:00:08.900,8900,60.243,55.203
11:00:09.000,9000,60.054,55.314
11:00:09.100,9100,60.274,55.209
11:00:09.200,9200,60.239,55.155
11:00:09.300,9300,59.883,55.471
11:00:09.400,9400,60.26,55.176
11:00:09.500,9500,60.255,55.218
11:00:09.600,9600,60.217,55.168
11:00:09.700,9700,60.26,54.935
11:00:09.800,9800,60.337,54.871
11:00:09.900,9900,59.996,54.976
11:00:10.000,10000,59.96,55.116
11:00:10.100,10100,60.338,55.247
11:00:10.200,10200,60.306,55.148
11:00:10.300,10300,60.128,55.057
11:00:10.400,10400,59.953,55.161
11:00:10.500,10500,60.146,54.998
11:00:10.600,10600,60.025,55.139
11:00:10.700,10700,59.796,54.944
11:00:10.800,10800,59.934,55.245
11:00:10.900,10900,59.998,55.057
11:00:11.000,11000,60.047,54.984
11:00:11.100,11100,59.709,54.756
11:00:11.200,11200,59.983,55.27
11:00:11.300,11300,59.936,55.233
11:00:11.400,11400,60.104,55.206
11:00:11.500,11500,60.053,54.929
11:00:11.600,11600,59.955,55.105
11:00:11.700,11700,60.132,55.197
11:00:11.800,11800,60.089,54.839
11:00:11.900,11900,59.868,55.03
11:00:12.000,12000,60.002,55.336
11:00:12.100,12100,59.742,54.996
11:00:12.200,12200,59.94,55.048
11:00:12.300,12300,60.072,54.954
11:00:12.400,12400,59.777,55.024
11:00:12.500,12500,59.754,54.771
11:00:12.600,12600,60.107,54.725
11:00:12.700,12700,59.799,54.654
11:00:12.800,12800,59.729,54.849
11:00:12.900,12900,60.156,54.721
11:00:13.000,13000,59.645,55.07
11:00:13.100,13100,59.635,54.969
11:00:13.200,13200,60.05,54.881
11:00:13.300,13300,59.993,54.787
11:00:13.400,13400,59.986,54.665
11:00:13.500,13500,59.879,54.827
11:00:13.600,13600,59.615,55.159
11:00:13.700,13700,59.687,54.63
11:00:13.800,13800,59.878,54.681
11:00:13.900,13900,59.878,54.908
11:00:14.000,14000,59.844,54.719
11:00:14.100,14100,59.634,54.765
11:00:14.200,14200,59.708,54.801
11:00:14.300,14300,59.836,54.676
11:00:14.400,14400,59.752,54.64
11:00:14.500,14500,59.69,54.735
11:00:14.600,14600,59.559,54.616
11:00:14.700,14700,59.611,54.743
11:00:14.800,14800,59.667,54.662
11:00:14.900,14900,59.841,54.614
11:00:15.000,15000,59.554,54.574
11:00:15.100,15100,59.703,54.671
11:00:15.200,15200,59.631,54.487
11:00:15.300,15300,59.617,54.833
11:00:15.400,15400,59.765,54.511
11:00:15.500,15500,59.436,54.61
11:00:15.600,15600,59.652,54.598
11:00:15.700,15700,59.516,54.45
11:00:15.800,15800,59.591,54.522
11:00:15.900,15900,59.729,54.368
11:00:16.000,16000,59.533,54.955
11:00:16.100,16100,59.767,54.65
11:00:16.200,16200,59.665,54.632
11:00:16.300,16300,59.424,54.396
11:00:16.400,16400,59.458,54.584
11:00:16.500,16500,59.406,54.518
11:00:16.600,16600,59.443,54.66
11:00:16.700,16700,59.412,54.586
11:00:16.800,16800,59.673,54.669
11:00:16.900,16900,59.485,54.801
11:00:17.000,17000,59.775,53.168000000000006
11:00:17.100,17100,59.449,54.681
11:00:17.200,17200,59.519,54.419
11:00:17.300,17300,59.536,54.48
11:00:17.400,17400,59.706,54.48
11:00:17.500,17500,59.544,54.314
11:00:17.600,17600,59.603,54.383
11:00:17.700,17700,59.593,54.563
11:00:17.800,17800,59.494,54.074
11:00:17.900,17900,59.526,54.673
11:00:18.000,18000,59.524,54.374
11:00:18.100,18100,59.52,54.751
11:00:18.200,18200,59.595,54.585
11:00:18.300,18300,59.347,54.394
11:00:18.400,18400,59.655,54.437
11:00:18.500,18500,59.408,54.542
11:00:18.600,18600,59.508,54.445
11:00:18.700,18700,59.63,54.502
11:00:18.800,18800,59.526,54.379
11:00:18.900,18900,59.423,54.5
11:00:19.000,19000,59.421,54.836
11:00:19.100,19100,59.53,54.435
11:00:19.200,19200,59.649,54.441
11:00:19.300,19300,59.583,54.596
11:00:19.400,19400,59.582,54.466
11:00:19.500,19500,59.517,54.139
11:00:19.600,19600,59.708,54.364
11:00:19.700,19700,59.559,54.459
11:00:19.800,19800,59.365,54.133
11:00:19.900,19900,59.471,54.494
11:00:20.000,20000,59.459,54.657
11:00:20.100,20100,59.297,54.628
11:00:20.200,20200,59.513,54.52
11:00:20.300,20300,59.265,54.135
11:00:20.400,20400,59.286,54.535
11:00:20.500,20500,59.46,54.298
11:00:20.600,20600,59.529,54.483
11:00:20.700,20700,59.476,54.369
11:00:20.800,20800,59.323,54.704
11:00:20.900,20900,59.763,54.777
11:00:21.000,21000,59.644,54.273
11:00:21.100,21100,59.633,54.49
11:00:21.200,21200,59.276,54.366
11:00:21.300,21300,59.333,54.49
11:00:21.400,21400,59.733,54.693
11:00:21.500,21500,59.74,54.592
11:00:21.600,21600,59.696,54.591
11:00:21.700,21700,59.668,54.651
11:00:21.800,21800,59.738,54.746
11:00:21.900,21900,59.333,54.544
11:00:22.000,22000,59.682,54.375
11:00:22.100,22100,59.456,54.491
11:00:22.200,22200,59.628,54.45
11:00:22.300,22300,59.505,54.718
11:00:22.400,22400,59.724,54.638
11:00:22.500,22500,59.522,54.526
11:00:22.600,22600,59.577,54.667
11:00:22.700,22700,59.82,54.896
11:00:22.800,22800,59.697,54.519
11:00:22.900,22900,59.83,54.562
11:00:23.000,23000,59.669,54.583
11:00:23.100,23100,59.836,54.633
11:00:23.200,23200,59.722,54.728
11:00:23.300,23300,59.701,54.697
11:00:23.400,23400,59.748,54.44
11:00:23.500,23500,59.697,54.836
11:00:23.600,23600,59.814,54.664
11:00:23.700,23700,59.956,54.566
11:00:23.800,23800,59.599,54.828
11:00:23.900,23900,59.631,54.828
11:00:24.000,24000,59.692,54.54
11:00:24.100,24100,59.842,54.763
11:00:24.200,24200,59.708,54.947
11:00:24.300,24300,59.904,54.33
11:00:24.400,24400,59.822,54.733
11:00:24.500,24500,59.811,54.698
11:00:24.600,24600,59.759,54.837
11:00:24.700,24700,59.978,54.849
11:00:24.800,24800,59.921,54.745
11:00:24.900,24900,60.067,54.882
11:00:25.000,25000,59.838,54.912
11:00:25.100,25100,59.95,55.156
11:00:25.200,25200,60.012,54.766
11:00:25.300,25300,59.651,54.913
11:00:25.400,25400,59.806,55.011
11:00:25.500,25500,59.939,54.679
11:00:25.600,25600,60.055,54.78
11:00:25.700,25700,60.047,54.663
11:00:25.800,25800,59.943,55.139
11:00:25.900,25900,59.851,54.904
11:00:26.000,26000,59.972,55.09
11:00:26.100,26100,59.99,54.94
11:00:26.200,26200,60.319,54.879
11:00:26.300,26300,59.798,55.091
11:00:26.400,26400,59.965,55.021
11:00:26.500,26500,60.229,55.019
11:00:26.600,26600,60.02,55.174
11:00:26.700,26700,60.001,55.026
11:00:26.800,26800,59.884,55.118
11:00:26.900,26900,60.198,54.98
11:00:27.000,27000,60.18,55.003
11:00:27.100,27100,60.139,54.888
11:00:27.200,27200,60.381,55.095
11:00:27.300,27300,59.979,54.873
11:00:27.400,27400,60.045,55.07
11:00:27.500,27500,60.105,55.034
11:00:27.600,27600,60.28,55.24
11:00:27.700,27700,60.047,55.216
11:00:27.800,27800,60.068,55.259
11:00:27.900,27900,60.132,54.968
11:00:28.000,28000,60.235,55.245
11:00:28.100,28100,59.92,55.366
11:00:28.200,28200,60.263,55.179
11:00:28.300,28300,59.883,55.252
11:00:28.400,28400,60.233,55.376
11:00:28.500,28500,59.87,55.048
11:00:28.600,28600,60.205,54.977
11:00:28.700,28700,60.134,55.069
11:00:28.800,28800,60.156,55.05
11:00:28.900,28900,60.075,55.126
11:00:29.000,29000,60.307,55.115
11:00:29.100,29100,60.069,55.02
11:00:29.200,29200,60.136,55.081
11:00:29.300,29300,60.199,55.03
11:00:29.400,29400,59.962,54.91
11:00:29.500,29500,60.047,54.975
11:00:29.600,29600,60.019,55.2
11:00:29.700,29700,60.336,55.104
11:00:29.800,29800,60.321,55.226
11:00:29.900,29900,60.171,55.202
11:00:30.000,30000,60.359,55.313
11:00:30.100,30100,60.369,55.52
11:00:30.200,30200,60.298,55.293
11:00:30.300,30300,60.329,55.289
11:00:30.400,30400,60.415,55.221
11:00:30.500,30500,60.257,55.265
11:00:30.600,30600,60.167,55.27
11:00:30.700,30700,60.208,55.569
11:00:30.800,30800,60.116,55.424
11:00:30.900,30900,60.089,55.026
11:00:31.000,31000,60.058,55.259
11:00:31.100,31100,60.164,55.146
11:00:31.200,31200,60.281,55.233
11:00:31.300,31300,60.378,55.24
11:00:31.400,31400,60.349,55.3
11:00:31.500,31500,60.11,55.162
11:00:31.600,31600,60.128,55.049
11:00:31.700,31700,60.132,55.374
11:00:31.800,31800,60.39,55.245
11:00:31.900,31900,60.376,55.525
11:00:32.000,32000,60.028,55.139
11:00:32.100,32100,60.212,55.258
11:00:32.200,32200,60.272,55.312
11:00:32.300,32300,60.335,55.471
11:00:32.400,32400,60.142,55.339
11:00:32.500,32500,60.079,55.282
11:00:32.600,32600,60.28,55.386
11:00:32.700,32700,60.275,55.01
11:00:32.800,32800,60.202,55.428
11:00:32.900,32900,60.393,55.218
11:00:33.000,33000,60.074,55.202
11:00:33.100,33100,60.217,55.151
11:00:33.200,33200,60.059,55.353
11:00:33.300,33300,60.393,55.218
11:00:33.400,33400,60.236,55.143
11:00:33.500,33500,60.168,55.106
11:00:33.600,33600,60.191,55.065
11:00:33.700,33700,60.031,55.209
11:00:33.800,33800,59.995,54.945
11:00:33.900,33900,60.167,55.214
11:00:34.000,34000,59.774,55.126
11:00:34.100,34100,59.882,55.126
11:00:34.200,34200,60.168,54.878
11:00:34.300,34300,60.169,54.964
11:00:34.400,34400,60.066,55.007
11:00:34.500,34500,60.082,55.119
11:00:34.600,34600,60.115,54.985
11:00:34.700,34700,59.918,55.075
11:00:34.800,34800,60.027,55.121
11:00:34.900,34900,59.872,55.1
11:00:35.000,35000,59.803,54.984
11:00:35.100,35100,60.149,54.886
11:00:35.200,35200,59.918,54.98
11:00:35.300,35300,59.907,55.088
11:00:35.400,35400,59.967,54.914
11:00:35.500,35500,59.872,54.998
11:00:35.600,35600,60.043,54.912
11:00:35.700,35700,59.844,54.902
11:00:35.800,35800,59.925,54.932
11:00:35.900,35900,59.962,54.819
11:00:36.000,36000,59.771,55.053
11:00:36.100,36100,60.096,54.84
11:00:36.200,36200,59.848,54.902
11:00:36.300,36300,59.949,54.982
11:00:36.400,36400,59.909,54.868
11:00:36.500,36500,59.932,54.755
11:00:36.600,36600,59.89,54.703
11:00:36.700,36700,59.988,54.784
11:00:36.800,36800,59.923,54.972
11:00:36.900,36900,59.768,54.792
11:00:37.000,37000,59.646,54.606
11:00:37.100,37100,60.235,54.832
11:00:37.200,37200,59.705,54.976
11:00:37.300,37300,59.985,54.702
11:00:37.400,37400,60.015,54.697
11:00:37.500,37500,59.975,54.613
11:00:37.600,37600,59.655,54.758
11:00:37.700,37700,59.569,54.537
11:00:37.800,37800,59.998,54.836
11:00:37.900,37900,59.645,54.785
11:00:38.000,38000,58.925,54.868
11:00:38.100,38100,59.674,54.729
11:00:38.200,38200,59.705,54.747
11:00:38.300,38300,59.673,54.778
11:00:38.400,38400,59.627,54.71
11:00:38.500,38500,59.893,54.683
11:00:38.600,38600,59.883,54.573
11:00:38.700,38700,59.925,54.916
11:00:38.800,38800,59.827,54.327
11:00:38.900,38900,59.492,54.749
11:00:39.000,39000,59.237,54.319
11:00:39.100,39100,59.734,54.563
11:00:39.200,39200,59.798,54.628
11:00:39.300,39300,59.59,54.532
11:00:39.400,39400,59.628,54.54
11:00:39.500,39500,59.472,54.327
11:00:39.600,39600,59.681,54.54
11:00:39.700,39700,59.481,54.551
11:00:39.800,39800,59.431,54.174
11:00:39.900,39900,59.557,54.523
11:00:40.000,40000,59.866,54.862
11:00:40.100,40100,59.74,54.414
11:00:40.200,40200,59.524,54.351
11:00:40.300,40300,59.273,54.265
11:00:40.400,40400,59.351,54.54
11:00:40.500,40500,59.45,54.645
11:00:40.600,40600,59.383,54.42
11:00:40.700,40700,59.534,54.551
11:00:40.800,40800,59.521,54.519
11:00:40.900,40900,59.226,54.569
11:00:41.000,41000,59.267,54.583
11:00:41.100,41100,59.253,54.44
11:00:41.200,41200,59.509,54.394
11:00:41.300,41300,59.354,54.323
11:00:41.400,41400,59.337,54.612
11:00:41.500,41500,59.45,54.411
11:00:41.600,41600,59.305,54.72
11:00:41.700,41700,59.468,54.554
11:00:41.800,41800,59.404,54.477
11:00:41.900,41900,59.301,54.097
11:00:42.000,42000,59.242,54.199
11:00:42.100,42100,59.307,54.667
11:00:42.200,42200,59.32,54.467
11:00:42.300,42300,59.296,54.315
11:00:42.400,42400,59.442,54.236
11:00:42.500,42500,59.514,54.211
11:00:42.600,42600,59.451,54.344
11:00:42.700,42700,59.359,54.562
11:00:42.800,42800,59.365,54.547
